comedian,sentence
Jim_Gaffigan_2,"And to be fair, the dog was surprised. Didn’t suspect a thing."
Jim_Gaffigan_2,The dog didn’t know it was his birthday. The dog didn’t know it had a birthday.
Jim_Gaffigan_2,"It was the dog’s third birthday, which in dog years doesn’t matter."
Jim_Gaffigan_2,"Someone made that up and we just went along with it. Oh, one year equals seven for doggies?"
Joe_List,"So I went to the ear, nose, throat doctor, which is a cool doctor. It’s one doctor. He knows all three body parts."
Joe_List,"I was hoping it was three doctors saving money, by sharing a small office."
Joe_List,Who do ya need?
Joe_List,"I went for my ear, I have an ear issue called, tinnitus, or tin-uh-dus."
Joe_List,"It’s when you’re ears ring, or buzz all the time."
Joe_List_2,"I’m a rock and roll guy. I love Guns N’ Roses, I’m cool."
Joe_List_2,I was on a plane the other day. I hated the guy behind me.
Joe_List_2,"I was like, hope this guy passes away on the flight."
Joe_List_2,"I’m a rock and roll guy. I love Guns N’ Roses, I’m cool."
John_Mulaney,"I don’t mean to sound down on donating. [chuckles] It’s good to give to charities, you know."
John_Mulaney,"We made these big piles of clothes, we put the piles into these big boxes, then we put the boxes into the back of my car, and then they stayed there for four months."
John_Mulaney,"And then one day my wife said, “Hey, you took that stuff to Goodwill, right?” And I said, “Of course I did! On an unrelated note, I’m going to walk out"""
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger. Yeah, the hottest ticket in town. The Bruno Mars of assemblies."
John_Mulaney_2,Go ahead and laugh. His name is ridiculous. That was his name. It was JJ Bittenbinder.
John_Mulaney_2,"Very sorry, Radio City, did that make you uncomfortable?"
John_Mulaney_2,And he’s looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive.
Jimmy_Yang,"Asian people, we don’t need Tinder anymore. We just go to BTS concerts. That’s how we do that parking lot pimping."
Jimmy_Yang,"I’ve been dating a lot of tall girls lately, because it makes me look successful. No, no. I think tall women are beautiful. But some of them like to wear heels. That’s just disrespect. Like, you’re already five inches taller than me. Why the fuck are you wearing heels?"
Jimmy_Yang_2,I’m like first generation.
Jimmy_Yang_2,"But my parents, they’re like negative 9 generation, because they’re so frickin’ Chinese."
Jimmy_Yang_2,"First of all, old Asian people, they don’t watch TV."
Jimmy_Yang_2,"He’s just sitting there, arms folded, judging the TV like–"
Jimmy_Yang_2,He’s made some random noises around the house.
Jimmy_Yang_2,"Now whenever he sneezes, it’s never just a sneeze. It’s like a whole tsunami of sound waves that comes after"
Louis_CK,"I was talking to my friend the other day about Jesus… uh, Christ, and, um… I don’t remember why, but I happened to mention that Jesus was Jewish and my friend said, “He was?” And I said, Yeah. Jesus was Jewish. And he said, “I don’t think so.” And I said, that’s okay, it already all happened. Doesn’t matter where you think. But he’d argued with me. He was like, “Dude, Jesus couldn’t be Jewish. Think"
Louis_CK_2,"Dogs are so dumb, it’s fucking tragic."
Louis_CK_2,They’re in our lives and they know nothing about what’s happening.
Louis_CK_2,"You ever been having, like, a dramatic moment in your family, like, you’re in the living room telling the kids that grandma died, and everybody’s crying, and the dog’s sitting there like…“I know you! Ha!”"
Louis_CK_2,"They don’t even know their own lives, they don’t"
Nate_Bargatze,"I love having a kid. We… I love when kids cry, it’s just innocent. They cry over a tag in their shirt. I mean, they bawl. They don’t like… It feels weird."
Nate_Bargatze,"She’s on her iPad a lot. You know, that’s the hard part. You got to get these kids off… You don’t want technology all the time."
Nate_Bargatze,"She watches these kid YouTube videos, and now she makes her own videos."
Nate_Bargatze_2,We’re doing homework too. Our daughter started bringing it home. Homework’s fun.
Nate_Bargatze_2,"First and second grade was awesome. Third grade, you’re like, “Okay.” They throw some stuff in, you’re like, “Oh, all right. All right.”"
Nate_Bargatze_2,"It’s, uh… “Okay, learning it earlier than we used to, huh?” I don’t even know if that’s true, but… She brought home Common Core math. That’s fun. It’s a new math they invented, no"
Nate_Bargatze_TK,My dad is a magician. He’s done that my entire life.
Nate_Bargatze_TK,"He was a clown at the very beginning, just in case you’re like, “How do you get into something like that?”"
Nate_Bargatze_TK,"It goes clown, then magic. There’s two steps. You can take them in either order."
Nate_Bargatze_TK,"I was born, he was a clown. It was never weird to me. I thought everybody’s dad was a clown."
Nate_Bargatze_TK_2,"It was right outside Louisville, Kentucky, where my parents are from."
Nate_Bargatze_TK_2,"My uncle, his daughter’s getting married. He has his tuxedo jacket, pants, cummerbund, bowtie. No shirt."
Nate_Bargatze_TK_2,"He has a body that you’re like, “Put your jacket on backwards. Flip it around.”"
Nate_Bargatze_TK_2,"Yeah. Then you see his back, and you’re like, “Oof. All right, go back to regular way. Yeah, that’s my fault. I didn’t"
Russell_Peters,"So my doctor says, hey, what else is wrong with you? I go, what do you mean what else is wrong with me? He goes, look, you’re a 48-year-old Indian man. I’m like, that’s really fucking racist, but since you asked, I have acid reflux."
Russell_Peters,"First of all, you’re lying to me right now. Because there is no way you can be Indian and not have fucking acid reflux."
Russell_Peters_2,I started getting scared when I thought my girlfriend was going to have twins.
Russell_Peters_2,"If I have twin girls, these are going to be my daughters, it’s going to be Kate and Duplicate."
Russell_Peters_2,"If I had twins with a black girl, this is Tyrone and Tyclone."
Russell_Peters_2,"Look at how good my balls are. Look, look. Or because you’re Punjabi, look at how good my junk they are. Looks at this. Look at how good my balls are. My balls are so strong,"
Sam_Morril,I just told a room full of people I got roofied. I did not see one concerned face in here.
Sam_Morril,"I can’t, you guys. I can’t take all the credit, you know..."
Sam_Morril,That’s always the crossroads I find myself at at 4:57 a.m.
Sam_Morril,Have you tried living? I’m happy and I want to get fucked up.
Sam_Morril,"It’s always the same thing, too. It’s always some guy who’s like I heard voices in my head"
Sam_Morril_2,"I did nothing all day, man. I watched the news. I saw an anti-smoking ad. It’s weird that they can do anti-smoking ads, but you can’t do pro-cigarette commercials."
Sam_Morril_2,"A hot girl walks up to a guy in the bar and asks to bum a cigarette, and he goes, oh, I don’t smoke. So then she goes outside and bums them from another guy, and they go home together and they fuck and that’s the whole"
Trevor_Noah,I’m afraid of the dark.
Trevor_Noah,"I feel safe, like even if there’s a monster under the bed, he’d be like, “Is that a Russian?”"
Trevor_Noah,"I know we can’t solve this tomorrow, but if you learn the Russian accent, half of those problems would disappear."
Trevor_Noah,I don’t want dance with you. Please!
Trevor_Noah,You want to see bitch?
Trevor_Noah_2,He could not be a normal man with a voice like that. You are destined for greatness.
Trevor_Noah_2,"You can’t be running in the streets: 'And a Kit Kat, please.' No. No. It’s so unique."
Trevor_Noah_2,"You can’t be silly. What are you making, prank phone calls? 'Who the hell is this?!' 'I’m not telling you.' [laughs]"
Tom_Segura,"I was like, “Oh, shit. Yeah.”"
Tom_Segura,“That’s what’s up.”
Tom_Segura,Can we get a description before we agree to terms? How about a height and weight on old mom?
Tom_Segura_2,"By the way, is there any more satisfying feeling than letting an elevator door close on somebody?"
Tom_Segura_2,"I got such a warm rush through my body. It felt like the inside of my body hugged the outside of my body, you know?"
Tom_Segura_2,"I think it’s a taste of power. Like most of us, we have no power in our everyday lives. But if you’re alone in an elevator, -you are lord of the elevator shaft. You get to decide, like a king with his drawbridge."
Anthony_Jeselnik_3,"Man, my parents were strict. Mom and dad were strict."
Anthony_Jeselnik_3,My mom and dad once made me smoke an entire pack of cigarettes. An entire pack of cigarettes in one sitting.
Anthony_Jeselnik_3,Just to teach me an important lesson about brand loyalty.'
Anthony_Jeselnik_3,"I learned a lot from my parents. Especially my dad. Like, I’ll never forget… the first time I ever got a bad report card in school.'"
Ali_Wong_3,"My husband is Asian. Which a lot of people are shocked by, because, usually, Asian-American women who, like, you know, wear these kinda glasses and have a lot of opinions, they like to date white dudes. You go to any hipster neighborhood in a major city in America and that shit is turning into a Yoko Ono factory. It’s… too much. I don’t know what’s wrong with these bitches. I get it, you know, because being with a white dude you feel very…"
Chelsea_Peretti_3,"My friend did this recently, and I saw his phone, and I was like… [gasps] I was filled with adrenaline. It’s what I imagine hunting and gathering felt like. I was just like… [gasps] “But this could sustain my spirit for two weeks!"
Chelsea_Peretti_3,"I went onto his phone. I was just like… went onto Twitter. I’m like, “My dick hurts.”"
Chelsea_Peretti_3,"I wanted it to be cross-platform, you know? I didn’t know if they were linked"
Donald_Glover_3,"People always want to know who can say the N-word and who can’t say the N-word. You know, like people always… You know, I’ve got a lot of white friends. And they’re all just kind of like, \'Oh man, I wish I could say that stuff. It sounds so cool when you say it in rap songs. Like, I want to say that, it sounds cool.\' And I’m just like, oh, it doesn’t really, like, do anything… it’s not that'"
Hasan_Minhaj_3,"I’m the only br0wn kid at school, Dad is the only br0wn guy at work. In a weird way that brings us together, and we have to do everything together. Try to understand immigrant fathers."
Hasan_Minhaj_3,I still can’t understand some of you. There are uncles here. None of you guys are smiling. I don’t get it. You’re going to die. Laugh. Why aren’t you laughing? You’re always stressed and always tired. You could wake up any imm
Iliza_Shlesinger_3,"We’re judging your hair, your shoes, we scan you, like Predator."
Iliza_Shlesinger_3,We go through it. We go through it.
Iliza_Shlesinger_3,We aren’t looking to see if you’re the hottest guy ever.
Iliza_Shlesinger_3,"Then we turn around, like… Really? That’s it. Just set it up for you to knock it down."
John_Mulaney_3,"I was afraid that the Best Buy guy was going to be mad at me, so I bought an HDMI cable."""
John_Mulaney_3,"And then my wife said, \'Jesus Christ!\' And fully walked away from me."
John_Mulaney_3,And I’m still up at the register like…
John_Mulaney_3,Even though I had just said it was my greatest wish in life.
John_Mulaney_3,"She’s like, \'Jesus Christ, you’re never going to get that Best Buy Rewards card!"
Jim_Gaffigan_3,"So I returned to my family, and we immediately went on a hike and it was great. Alaska’s beautiful. My kids were havin’ fun. I was pretending like I enjoyed being outside."
Jim_Gaffigan_3,"And then suddenly we saw a bear, like, 500 yards away, this huge brown bear, like, way bigger then a gummy bear. And I was so excited ’cause I watch nature shows, but I had never seen a bear in person so it felt like a celebrity sighting."
Joe_List_3,I’m going to therapy. You guys going to therapy out there?
Joe_List_3,"No? Not a big, therapy, in New York too, oi.', 'I love it. I can do it for ya"
Joe_List_3,"I didn’t go to college or anything, but I know how to do therapy.'"
Joe_List_3,I’ve been going long enough.
Joe_List_3,These are the worst people I’ve ever met in my life.
Joe_List_3,I don’t know how I didn’t see this earlier.'
Jimmy_Yang_3,Now I got to tip 20% everywhere.
Jimmy_Yang_3,I got to give every Uber driver five-star ratings just so I can be a good representative.'
Jimmy_Yang_3,"After I hooked up with this one girl, this is what she said to me. She was like, Jimmy, I don’t know how to tell you this, but you’re the first Asian guy I’ve ever been with."
Jimmy_Yang_3,Why do you feel the need to say that?
Jimmy_Yang_3,This one girl said this shit that was so disrespectful.
Louis_CK_3,"I’m like, \'No, she’s very expensive. Please don’t touch her."
Louis_CK_3,I’d rather be in Auschwitz than in New York City
Louis_CK_3,"That’s weird. If you could have told those people back then, \'People are going to buy tickets to come here. Wrap your head around that. Jew."
Nate_Bargatze_3,We go into the church. It’s bride and groom. Looks like it’s home and away That’s how many jerseys are in there.
Nate_Bargatze_3,"Uh… Guys are drinking beers in the church. Like, that’s something I’ve never heard, a pastor be like, “Guys, can we not drink alcohol in the church?” They’re like, “Oh, I didn’t know this was the nice part of town. All right.”"
Nate_Bargatze_TK_3,I learned when to use \'a\' or \'an\' in a sentence. [chuckles] I didn’t know that there was a rule in play.
Nate_Bargatze_TK_3,I don’t know when you guys learned that. I think we skipped all of this.
Nate_Bargatze_TK_3,I almost didn’t graduate high school. I had an F in science.
Nate_Bargatze_TK_3,"I got… We took ACTs, and I got a 17 on it. And if you don’t know ACTs, "
Russell_Peters_3,My girlfriend’s Mexican. And I didn’t realize how Mexican she was until she went into labor and they broke her water and candy fell out of her
Russell_Peters_3,He’s going to engineer the wall. And hop it.
Russell_Peters_3,He’s going to steal your laptop and fix it.
Russell_Peters_3,It’s going to be an amazing thing to see.'
Russell_Peters_3,I waited too long.
Russell_Peters_3,"I’m like, what the fuck is going on?"
Russell_Peters_3,How many motherfuckers are in there right now?
Sam_Morill_3,"I’m a pretty liberal guy, but some of my friends now are so liberal that everything turns into slavery or the Holocaust in every conversation, you know what I’m talking about?'"
Sam_Morill_3,Trump is Hitler.
Sam_Morill_3,"That’s not fair. Hitler might have had a strong Twitter presence. Trapped in bunker, sad. Adolf’s trending.'"
Sam_Morill_3,"Fun fact about Hitler, didn’t pay income tax, was very bad at managing his money, and I thought, man, it’s too bad there wasn’t a"
Trevor_Noah_3,I’ve never seen anything like it.
Trevor_Noah_3,It’s less of a command and more of a suggestion.
Trevor_Noah_3,It’s not “Stop!” It’s “Stop?”
Trevor_Noah_3,It’s for the intersection. It adds atmosphere.
Trevor_Noah_3,"We don’t care about the lights, and we don’t trust the lights"
Trevor_Noah_3,But in New York– I’ve never seen it– people trust that light with their lives.'
Trevor_Noah_3,I was walking next to this man. I’ll never forget this.
Tom_Segura_3,"Last name?” And I go, “Segura.” And the guy goes, “Whoa. Are you Japanese?” And I go, “Hundred percent, yeah.” He goes, “We don’t get a lot of Japanese people here. That’s pretty cool."
Tom_Segura_3,"Hey, man. I’m not Japanese."
Tom_Segura_3,That’s ’cause you’re saying it Japanese.”
Tom_Segura_3,"Well, what are you?"
