comedian,sentence
Hasan_Minhaj_2,"Whatever, it’s not going to happen. He can’t do this.”"
Iliza_Shlesinger,"You want him to come in and be, like, “It’s so homey. I’d like to stay forever.” Yes, come closer. Like, that’s what you want."""
Iliza_Shlesinger,"You try so hard in your 20s, right? Because you’re young, and it’s fun. That’s your 20s."
Iliza_Shlesinger,"In your 30s… In your 30s, homeboy knocks on the door, you open it, you’re in combat boots, nothing else, and'"
Iliza_Shlesinger_2,"You don’t want to wear your civilian clothes, okay. \'Cause you had a whole day."
Iliza_Shlesinger_2,"Cause you had a whole day. Maybe you sweat in them, they’re gross."
Iliza_Shlesinger_2,"You don’t want to go, like, super hardcore sexy the first time a guy’s coming over. Just relax"
Iliza_Shlesinger_2,"Now… some women are, like, “Wait a minute.” I am the woman that has stood here before and will stand here before you again and let you know you can wear whatever you want."
Jim_Gaffigan,All I did was eat abusively for 40 years. And suddenly I’m fat?
Jim_Gaffigan,We got nothing for you. And you can’t use our bathroom.
Jim_Gaffigan,Aw. Look at you try.
Jim_Gaffigan,"You’re not that fat, you’re not that fat."
Jim_Gaffigan,Good show.
Jim_Gaffigan,You nailed it.
Jim_Gaffigan,"Well, you must know your way around the kitchen. I know where the food is. Well, you must love to cook"
Jim_Gaffigan,"What, do I have to do everything?” “I like to sleep. It doesn’t mean I wanna build'"
Jim_Gaffigan_2,I have friends that are mentally ill.
Jim_Gaffigan_2,It was in my apartment building and I needed the material.
Jim_Gaffigan_2,The dog didn’t know it was his birthday. The dog didn’t know it had a birthday. The dog wasn’t sure why people were in the apartment.
Jim_Gaffigan_2,"Someone made that up and we just went along with it. Oh, one year equals seven for doggies? Okay. When I see a dog, I’ll do math."
Jim_Gaffigan_2,"There’s not a dog sitting in a bar right now going, ‘I’m not'"
Joe_List,It’s one doctor. He knows all three body parts.
Joe_List,"Ear, nose, throat. “Who do ya need?"
Joe_List,Tin-uh-dus. That’s when you’re ears ring.”
Joe_List,"I thought it was called tinnitus, but then I watched a YouTube video, and the doctor in the video, he kept saying “tin-uh-dus.”"
Joe_List,This guy’s a fake ass fucking retard doctor. It’s pronounced t-ah-n-i-tus.
Joe_List_2,"You can be in the second to last row. This one guy behind, you’re like what a fucking idiot back there. Embarrassing, loser."
Joe_List_2,"Am I a psycho or is that annoying? The whole flight he’s like [yawns] For like five hours. [yawns] I wanted him to die, I swear to God."
Joe_List_2,"First of all, you don’t need to make a noise when you yawn. That’s a decision, he’s deciding to do that. It’s like, if you were hungry'"
John_Mulaney,"It’s good to give to charities, you know. My wife and I just gave a bunch of stuff to Goodwill.”"
John_Mulaney,"We were moving apartments, we had a bunch of clothes and furniture, so we made a whole day out of it."
John_Mulaney,"And then one day my wife said, “Hey, you took that stuff to Goodwill, right?” And I said, “Of course I did! On an unrelated note, I’m going to walk out the front door right now."
John_Mulaney_2,"The greatest assembly of them all, once a year, Stranger Danger. Yeah, the hottest ticket in town. The Bruno Mars of assemblies."
John_Mulaney_2,"We had the same Stranger Danger speaker every year when I was a kid, his name was Detective JJ Bittenbinder. Go ahead and laugh. His name is ridiculous"
John_Mulaney_2,"Very sorry, Radio City, did that make you uncomfortable? Well, guess what? You’re adults and he’s not even here. So try being seven years old and you’re sitting five feet away from him. He’s"
Jimmy_Yang,"Asian people, we don’t need Tinder anymore. We just go to BTS concerts. That’s how we do that parking lot pimping."
Jimmy_Yang,"I’ve been dating a lot of tall girls lately, because it makes me look successful."
Jimmy_Yang,"No, no. I think tall women are beautiful. But some of them like to wear heels. That’s just disrespect.”"
Jimmy_Yang,"Like, you’re already five inches taller than me. Why the fuck are you wearing heels? She’s like, it makes my ass look better. I’m like, your ass is at"
Jimmy_Yang_2,"See, I’m like first generation. But my parents, they’re like negative 9 generation, because they’re so frickin’ Chinese."
Jimmy_Yang_2,"First of all, old Asian people, they don’t watch TV. They judge the TV."
Jimmy_Yang_2,"He’s wearing his, like, old Asian man costume, which is just a wife beater and tighty-whiteys. He’s just sitting there, arms folded, judging the TV like–He’s made some random noises around the house."""
Louis_CK,He was?
Louis_CK,I don’t think so
Louis_CK,"You fucking think about it, you idiot. What d– What was he then? You’re… What, was he Presbyterian? What was he? Catholic?"
Louis_CK,"Jesus was Catholic and he had a gold chain with a cross. And when they nailed him up, he was like, “Oh, that’s why we have those!” “That finally makes sense. I didn’t even know. Oh, fuck, that’s me! I’m the little guy on'"
Louis_CK_2,"Dogs are so dumb, it’s fucking tragic. It’s sad how dumb they are. They’re in our lives and they know nothing about what’s happening."
Louis_CK_2,"You ever been having, like, a dramatic moment in your family, like, you’re in the living room telling the kids that grandma died, and everybody’s crying, and the dog’s sitting there like…“I know you! Ha!” They’re so stupid! Incredibly stupid animals. They don’t even know their own lives, they don’t even — they can"
Nate_Bargatze,"Did you name her after Harper Lee, the author of\xa0To Kill a Mockingbird?"
Nate_Bargatze,"I love having a kid. We… I love\xa0when kids cry, it’s just innocent. I love how innocent it is. They cry over a tag in their shirt. I mean, they bawl. They don’t like… It feels weird. And then, you could be like, “Is your house on fire?” I’ve never seen someone cry this much. It’s over nothing."
Nate_Bargatze_2,"It’s a new math they invented, no heads up. Just give it to parents that never learned it."
Nate_Bargatze_2,"It’s just a whole new… I mean, it’s unbelievable. They bring it home, you gotta watch a 40-minute YouTube video on Common Core math."
Nate_Bargatze_2,"You… You just want to keep breaking the problem down. You put the problem at the top, and it just keeps going."
Nate_Bargatze_2,And then what’s even funnier is you see old math in the middle of it. As you break it
Nate_Bargatze_TK,"Uh… It goes clown, then magic. There’s two steps. You can take them in either order."
Nate_Bargatze_TK,"My, uh, first memory of my life is I was five years old, and I remember my mom walked me out to the front yard, and my dad pulled up… We had this old red Mazda. He’s dressed as a clown, that doesn’t even faze me. That’s just how he left. How else would he come home?"
Nate_Bargatze_TK,And… The Easter Bunny was in the passenger seat.
Nate_Bargatze_TK_2,"The invitation said, ‘Tuesday’s getting married, rehearsal’s Friday, wedding’s Saturday.’"
Nate_Bargatze_TK_2,"People were like, ‘We gotta be there Monday for this wedding? How long is this wedding? It’s a week?’"
Nate_Bargatze_TK_2,"I’m wearing a button-down shirt, khaki pants. Nothing crazy. I’m wildly overdressed. I look like I work there."
Nate_Bargatze_TK_2,"Everybody else just has a football or basketball jersey on. My uncle, his daughter’s getting married. He has his tuxedo"
Russell_Peters,What do you mean what else is wrong with me?
Russell_Peters,"That’s really fucking racist, but since you asked, I have acid reflux."
Russell_Peters,"There is no way you can consume the food that we eat with that much spice, and that much oil, and that much butter, and not just have it burn a hole in your– as my dad would say– your esophagus."
Russell_Peters,"What? Son, it’s burning your esophagus."
Russell_Peters,"Dad, I want to assure you I have no phagus in"
Russell_Peters_2,"Identical twins, that’s like bragging rights for you, you know I mean. That’s your way of going, look. Look at how good my balls are. Look, look"
Russell_Peters_2,"My balls are so strong, they made one kid and then it made the exact same kid right away. You lift up your balls, sponsored by Xerox. Sponsored by Xerox."
Russell_Peters_2,"If I have twin girls, these are going to be my daughters, it’s going to be Kate and Duplicate."
Russell_Peters_2,"If I have twin boys, it’s Pete and Repeat."
Sam_Morril,"I’ll drink it. And he gave me this hateful look, and I thought, why is this guy so mad at me?"
Sam_Morril,"And my friend said you ruined his night. And I was like, that’s not how I want to think about it, you know?"
Sam_Morril,You don’t want to think of yourself as a -block to some monster
Sam_Morril,It’s hard not to drink man. It’s very hard.
Sam_Morril_2,"It’s weird that they can do anti-smoking ads, but you can’t do pro-cigarette commercials. Isn’t that weird? They don’t give ’em a rebuttal."
Sam_Morril_2,"A hot girl walks up to a guy in the bar and asks to bum a cigarette, and he goes, oh, I don’t smoke. So then she goes outside and bums them from another guy, and they go home together and they fuck and that’s the whole commercial"
Trevor_Noah,You know how I’ve learned? Because I’ve learned how to use the Russian accent for myself.
Trevor_Noah,"I’ll share this with you, I don’t mind. I, uh– I’m not particularly comfortable in the house at night by myself. What I’m trying to say is I’m afraid of the dark.”"
Trevor_Noah,"What I started doing now is I leave the lights off. And when I go the bathroom, I just speak to myself in a Russian accent."
Trevor_Noah_2,You can’t be a normal man with a voice like that
Trevor_Noah_2,"And a Kit Kat, please."
Trevor_Noah_2,"No. No. It’s so unique. You can’t be silly. What are you making, prank phone calls?"
Trevor_Noah_2,Who the hell is this?!
Trevor_Noah_2,I’m not telling you.
Trevor_Noah_2,It just doesn’t work.”
Tom_Segura,You trying to get a sack?
Tom_Segura,We could go do that.
Tom_Segura,All right. Cool.
Tom_Segura,You don’t fuckin’ have it? Isn’t that your sole responsibility?
Tom_Segura,Let’s go get it.
Tom_Segura,I’ll go get it. You stay here and watch my place.
Tom_Segura,That’s what’s up.
Tom_Segura,But don’t shoot my mom.
Tom_Segura_2,I did it… I did it at the hotel earlier. I got such a warm rush through my body.
Tom_Segura_2,"It felt like the inside of my body hugged the outside of my body, you know?"
Tom_Segura_2,"I was trying to figure out, “Why does this feel so good?” I think it’s a taste of power."
Tom_Segura_2,"Like most of us, we have no power in our everyday lives. But if you’re alone in an elevator, -you are lord of the elevator shaft. You get to decide, like'"
Anthony_Jeselnik_3,An entire pack of cigarettes in one sitting. Just to teach me an important lesson about brand loyalty.
Anthony_Jeselnik_3,"First time I got a bad report card, I brought it home, I gave it to my dad and my dad beat me. Beat the hell out of me."
Anthony_Jeselnik_3,Let her take the hit.
Anthony_Jeselnik_3,You don’t take classes. You just do it and figure it out.
Anthony_Jeselnik_3,"Like, when I was a kid, I never got to take swimming lessons. No, my dad would pick me up and throw me in the water to teach himself CPR."
Ali_Wong_3,"Which a lot of people are shocked by, because, usually, Asian-American women who, like, you know, wear these kinda glasses and have a lot of opinions, they like to date white dudes."
Ali_Wong_3,You go to any hipster neighborhood in a major city in America and that shit is turning into a Yoko Ono factory. It’s… too much.
Ali_Wong_3,"I don’t know what’s wrong with these bitches. I get it, you know, because being with a white dude you feel very… You feel very picturesque when you’re with a white dude"
Chelsea_Peretti_3,"My dick hurts.""** - This line is funny because it\'s unexpected and absurd. It\'s a relatable feeling for many people, but the delivery is what makes it funny."
Chelsea_Peretti_3,"But this could sustain my spirit for two weeks!""** - This line is funny because it\'s hyperbolic and exaggerated. It\'s a funny way to describe the feeling of finding a phone with no password."
Chelsea_Peretti_3,"People just like, ‘Dude, what’s up with your dick? We’re worried"
Donald_Glover_3,People always want to know who can say the N-word and who can’t say the N-word.
Donald_Glover_3,"You know, I’ve got a lot of white friends. And they’re all just kind of like, “Oh man, I wish I could say that stuff. “It sounds so cool when you say it in rap songs. Like, I want to say that, it sounds cool.”"
Donald_Glover_3,"And I’m just like, oh, it doesn’t really, like, do anything… it’s not"
Hasan_Minhaj_3,"I’m the only br0wn kid at school, Dad is the only br0wn guy at work. In a weird way that brings us together, and we have to do everything together."
Hasan_Minhaj_3,Try to understand immigrant fathers.
Hasan_Minhaj_3,I still can’t understand some of you. There are uncles here. None of you guys are smiling. I don’t get it. You’re going to die.
Hasan_Minhaj_3,"You’re like, “Jesus…” We’d do everything…I remember being in the'"
Iliza_Shlesinger_3,"We’re judging your hair, your shoes, we scan you, like Predator."
Iliza_Shlesinger_3,"Every atom, every molecule of your DNA, we go through it like… “Scanning for physical abnormalities. Is he balding Is that a goatee Is his shirt unbuttoned too low for his ethnicity? Is he wearing embroidered jeans? If so, is he a European male or just someone from Arizona?"
Iliza_Shlesinger_3,We aren’t looking to see if you’re the hottest guy ever. Nay. We are merely assessing if you’re 50% attractive enough
John_Mulaney_3,"I was afraid that the Best Buy guy was going to be mad at me, so I bought an HDMI cable."
John_Mulaney_3,"Do you have a Best Buy Rewards card?” And I said, “No, I wish!”"
John_Mulaney_3,Jesus Christ!
John_Mulaney_3,"Walk all the way to the laser printers and just stood there, Blair Witch style."
John_Mulaney_3,"Do you want a Best Buy Rewards card?” And I said, “No.”"
John_Mulaney_3,You’ll see! One day I’m going to leave you and I’m going to get that Best Buy Rewards card.
Jim_Gaffigan_3,"Oh my God, I’ve watched you on Animal Planet. “You’re so much taller in person. Can we do a selfie?"
Jim_Gaffigan_3,That guy looks like Phillip Seymour Hoffman.
Jim_Gaffigan_3,Do you have anything stronger? “Like a bear gun? “‘Cause I don’t think this bear’s approaching to get his hair done.”
Joe_List_3,I’m going to therapy. You guys going to therapy out there
Joe_List_3,"Mental and dental. No? Not a big, therapy, in New York too, oi."
Joe_List_3,"If you guys wanted to go, maybe you can’t afford it, I can do it for you."
Joe_List_3,"I didn’t go to college or anything, but I know how to do therapy. I’ve been going long enough. Whatever you’re dealing with, it’s because of your family. Look no further, than your own family.”"
Jimmy_Yang_3,I got to tip 20% everywhere. I got to give every Uber driver five-star ratings just so I can be a good representative.
Jimmy_Yang_3,"Everywhere I go, I got to represent. Even day-to-day shit, even the bedroom I got to represent."
Jimmy_Yang_3,"After I hooked up with this one girl, this is what she said to me. She was like, Jimmy, I don’t know how to tell you this, but you’re the first Asian guy I’ve ever been with. I’m like, OK. What do you'"
Louis_CK_3,"I did not adopt her, I’ll be honest with you. I bought her with money. That’s the truth."
Louis_CK_3,"People always ask me when I walk my dog in New York, “That’s a beautiful dog. Is she a rescue?” I’m like, “No, she’s very expensive. Please don’t touch her."
Louis_CK_3,"I did rescue a dog last year, and it bit everyone in my life, so I un-rescued it, and I bought a dog that works.” “I hate New York, I really do — I used'"
Nate_Bargatze_3,It’s bride and groom. Looks like it’s home and away That’s how many jerseys are in there.
Nate_Bargatze_3,"They’re like, “Oh, I didn’t know this was the nice part of town. All right."
Nate_Bargatze_3,"The reception is next door, just at a lady’s house. Like, in her backyard. Like, she doesn’t do… It isn’t like, she’s like, “And I do receptions all the time."
Nate_Bargatze_3,We were her one and only reception.
Nate_Bargatze_TK_3,"I’m 41. My daughter is eight. Nothing should ever come out of her mouth that I’m like, “What? What was that?”"
Nate_Bargatze_TK_3,I learned when to use “a” or “an” in a sentence.
Nate_Bargatze_TK_3,"I didn’t know that there was a rule in play. I thought you felt it out, you know, and just go, “That feels right,” and that’s what you do."""
Nate_Bargatze_TK_3,I do the same thing with a comma. I’ve never known where a comma’s supposed to go
Russell_Peters_3,And I didn’t realize how Mexican she was until she went into labor and they broke her water and candy fell out of her.
Russell_Peters_3,He’s going to be able to engineer the wall. And hop it. He’s going to steal your laptop and fix it. It’s going to be an amazing thing to see.
Russell_Peters_3,"You think about it, I’m 49. When my son starts walking, we’re going to be walking the same way."
Russell_Peters_3,Do you remember your first pregnancy? You remember it clearly? Do you remember how many months it took'
Sam_Morill_3,Trump is Hitler.
Sam_Morill_3,"All right, look, “we don’t know how hilarious Hitler would have been “on social media. “That’s not fair.”"
Sam_Morill_3,"Hitler might have had a strong Twitter presence. Trapped in bunker, sad. Adolf’s trending."
Sam_Morill_3,"Fun fact about Hitler, didn’t pay income tax, was very bad at managing his money, and I thought, man, it’s too bad there wasn’t a group of people that could have helped, you know?Jews.”"
Trevor_Noah_3,"I have never seen anything like it. You must remember, I come from an African country. And all over Africa, we have traffic lights. But we don’t use them. All right?"
Trevor_Noah_3,"It’s not “Stop!” It’s “Stop?” It’s almost like an African traveled the world, saw that other people have traffic lights and then just brought them back, but didn’t know what they were for."
Trevor_Noah_3,"The guy was like, “Guys, guys, guys. We need to get traffic lights. Ah?”"
Tom_Segura_3,"Probably checked in to 400 hotels this year. And when I tell you that this has happened to me more than half a dozen times, I am not exaggerating. Every hotel check-in begins, usually, the same. It’s standard. Hotels, you know, the people at the desk, they go, “Last name?” And this just happened to me. “Last name?” And I go, “Segura.” And the guy goes, “Whoa. Are you Japanese?” And I go, “Hundred percent, yeah"
