comedian,sentence
Louis_CK_2,"""Dogs are so dumb, it’s fucking tragic."""
Louis_CK_2,"""They're in our lives and they know nothing about what's happening."""
Louis_CK_2,"""You ever been having, like, a dramatic moment in your family, like, you're in the living room telling the kids that grandma died, and everybody's crying, and the dog's sitting there like… ""I know you! Ha!"""
Louis_CK_2,"""They're so stupid!"""
Louis_CK_2,"""Incredibly stupid animals."""
Louis_CK_2,"""They don't even know their own lives, they don't even — they can"
Nate_Bargatze,"1. ""Did you name her after Harper Lee, the author of To Kill a Mockingbird?"""
Nate_Bargatze,"2. ""I love having a kid. We love when kids cry, it’s just innocent."""
Nate_Bargatze,"3. ""She’s on her iPad a lot."""
Nate_Bargatze,"4. ""It’s not on YouTube. Me and her mom are the only subscribers."""
Nate_Bargatze,"5. ""She just watches kids playing with toys."""
Nate_Bargatze_2,"- ""Homework’s fun."""
Nate_Bargatze_2,"- ""Okay, learning it earlier than we used to, huh?"""
Nate_Bargatze_2,"- ""It’s a new math they invented, no heads up."""
Nate_Bargatze_2,"- ""You just want to keep breaking the problem down."""
Nate_Bargatze_2,"- ""Oh! Just do that at the top. I don’t even know what we’re doing."""
Nate_Bargatze_2,"- ""It’s a long way to get at the same answer."""
Nate_Bargatze_TK,"""It goes clown, then magic."""
Nate_Bargatze_TK,"""I was born, he was a clown."""
Nate_Bargatze_TK,"""The Easter Bunny was in the passenger seat."""
Nate_Bargatze_TK,"""He had his seat belt on, and he’s just like… and I was like… I like to think about all the other people that saw that."""
Nate_Bargatze_TK,Please help me extract the following random sentences from the transcript:
Nate_Bargatze_TK,"- It goes clown, then magic."
Nate_Bargatze_TK,"- I was born, he was a clown."
Nate_Bargatze_TK,- The Easter Bunny was in the passenger seat.
Nate_Bargatze_TK_2,"“I’m not a farmer, but I’m a goddamn farmer.” - Tuesday"
Nate_Bargatze_TK_2,"This is a funny and relatable stand-up comedy routine about a wedding. The speaker provides a humorous and honest account of his cousin's wedding, highlighting the absurdity and awkwardness of the event."
Russell_Peters,"- ""That's really fucking racist, but since you asked, I have acid reflux."""
Russell_Peters,"- ""There's no way you can be Indian and not have fucking acid reflux."""
Russell_Peters,"- ""It's inevitable. There's no way you can consume the food that we eat with that much spice, and that much oil, and that much butter, and not just have it burn a hole in your– as my dad would say– your esophagus."""
Russell_Peters,"- ""I'm looking at all of you, especially all the pudgy guys. You know exactly who has it"
Russell_Peters_2,"""I started getting scared when I thought my girlfriend was going to have twins."""
Russell_Peters_2,"""If I have twin girls– because you’ve got to have fun with the names."""
Russell_Peters_2,"""These are my boys, it’s Pete and Repeat."""
Russell_Peters_2,"""If I had twins with a black girl, this is Tyrone and Tyclone."""
Russell_Peters_2,"""That’s your way of going, look."""
Russell_Peters_2,"""Look at how good my balls are. Look, look."""
Russell_Peters_2,"""My balls are so strong, they made one kid and then it made the exact same kid right away."""
Russell_Peters_2,""""
Sam_Morril,"- ""That is male privilege right there, isn’t it?"""
Sam_Morril,"- ""I just told a room full of people I got roofied. I did not see one concerned face in here."""
Sam_Morril,"- ""I'm a sexual predator."""
Sam_Morril,"- ""It's hard not to drink man."""
Sam_Morril,"- ""I work in a place where there's a bar every night. I've been trying to be good."""
Sam_Morril,"- ""That's a very helpful example."""
Sam_Morril,"- ""I'm gonna start walking into halfway houses full of crack heads like have you guys"
Sam_Morril_2,"- ""Wouldn't kill you to carry a pack,"" Marlboro."
Sam_Morril_2,"- ""If there was ever a time,"" abortion joke."
Sam_Morril_2,"- ""Chivalry is dead,"" abortion joke."
Sam_Morril_2,"- ""I'm two to three abortions away from Diamond Medallion status,"" abortion joke."
Sam_Morril_2,"- ""That, yeah, I don't… Me personally, I don't like doing that part of the joke, but I have a sponsorship deal with Delta, and you know, they get very upset when I leave it out."""
Sam_Morril_2,"- ""I got greedy, guys, I"
Trevor_Noah,"- ""You know how I know this? You know how I’ve learned?"""
Trevor_Noah,"- ""I’m not particularly comfortable in the house at night by myself."""
Trevor_Noah,"- ""I’ll be sleeping. And in the middle of the night, I’ll be woken up by the need to pee. And whenever that happens, I’m always faced with the eternal dilemma. When I go to the bathroom, do I turn the lights on and lose my sleep? Or do I leave the lights off and shit myself?"""
Trevor_Noah,"- ""I feel safe, like even if there’"
Trevor_Noah_2,"1. ""And a Kit Kat, please."""
Trevor_Noah_2,"2. ""I'm not telling you."""
Trevor_Noah_2,"3. ""Ah, knock, knock."""
Trevor_Noah_2,"4. ""Who's there?"""
Trevor_Noah_2,"5. ""He is so right. We've always got to ask, 'Who's there?' Who's here? Who are we?"""
Trevor_Noah_2,"2. ""I'm not telling you"
Tom_Segura,"- ""A solo trailer. The most terrifying housing situation that exists."""
Tom_Segura,"- ""We could go do that."""
Tom_Segura,"- ""Let's go get it."""
Tom_Segura,"- ""I'll go get it. You stay here and watch my place."""
Tom_Segura,"- ""That's what's up."""
Tom_Segura,"- ""Can we get a description before we agree to terms?"""
Tom_Segura,"Please note that these are just random sentences from the transcript, and the context of the sentences is not provided."
Tom_Segura_2,"- ""I did it at the hotel earlier."""
Tom_Segura_2,"- ""It felt like the inside of my body hugged the outside of my body, you know?"""
Tom_Segura_2,"- ""I was trying to figure out, “Why does this feel so good?”"""
Tom_Segura_2,"- ""Like most of us, we have no power in our everyday lives. But if you’re alone in an elevator, -you are lord of the elevator shaft."""
Tom_Segura_2,"- ""There’s “Hold Open,” and “Close.” And you can watch people walk up and be like, “Mm-mm.” -And you"
Anthony_Jeselnik_3,"""My parents were strict."""
Anthony_Jeselnik_3,"""I learned a lot from my parents."""
Anthony_Jeselnik_3,"""My dad was a hard-ass."""
Anthony_Jeselnik_3,"""You don't take classes. You don't read the instructions. You just do it and figure it out."""
Anthony_Jeselnik_3,"""The first time I ever got a bad report card in school, I brought it home, I gave it to my dad and my dad beat me."""
Anthony_Jeselnik_3,"""Let her take the hit."""
Anthony_Jeselnik_3,Can you extract 5 random sentences from this transcript?
Anthony_Jeselnik_3,1
Ali_Wong_3,"""You go to any hipster neighborhood in a major city in America and that shit is turning into a Yoko Ono factory."""
Ali_Wong_3,"""You feel like you’re in a Wes Anderson movie or something."""
Ali_Wong_3,"""White dudes, they teach you about a lot of cool stuff like voting and recycling, and disturbing documentaries."""
Ali_Wong_3,"""Nothing makes me feel more powerful than when a white dude eats my pussy."""
Ali_Wong_3,"""I’m, like, “I could just crush your head at any moment, white man! I could just kill you right now! Crush those brains! Colonize the colonizer"
Chelsea_Peretti_3,"- ""Dude, what's up with your dick? We're worried about you."""
Chelsea_Peretti_3,"- ""I was filled with adrenaline. It’s what I imagine hunting and gathering felt like."""
Chelsea_Peretti_3,"- ""I wonder how is that gonna affect our society? How is it gonna shape things?"""
Chelsea_Peretti_3,"- ""If Einstein had been a young scientist, you know, maybe he would have posted a little theorem up on some science website, you know, just like, “E equals… I’m not sure yet.”"""
Chelsea_Peretti_3,"- ""Oh, I’m not gonna do science anymore"
Donald_Glover_3,"1. ""I've got a lot of white friends. And they're all just kind of like, ""Oh man, I wish I could say that stuff."""
Donald_Glover_3,"2. ""It sounds so cool when you say it in rap songs. Like, I want to say that, it sounds cool."""
Donald_Glover_3,"3. ""There's already a term for ""niglet"" in sign language! They already have it!"""
Donald_Glover_3,"4. ""I've done this walking down the street. Like, when my nose itches, I've done that and I feel like deaf"
Hasan_Minhaj_3,"""I don't get it."""
Hasan_Minhaj_3,"""You're going to die."""
Hasan_Minhaj_3,"""Jesus..."""
Hasan_Minhaj_3,"""Ah, yogurt."""
Hasan_Minhaj_3,"""He hates milk."""
Hasan_Minhaj_3,"""Ah."""
Hasan_Minhaj_3,"""Don't do that."""
Hasan_Minhaj_3,"""I'm going to live forever!"""
Hasan_Minhaj_3,"""I love it."""
Hasan_Minhaj_3,"""Thank you."""
Hasan_Minhaj_3,"""Hey, this is Davis, okay? I listen to NPR. Ira Glass says children are our future."""
Iliza_Shlesinger_3,"""I'm not saying that I'm the most handsome guy in the room, but I'm not saying that I'm not the most handsome guy in the room."""
Iliza_Shlesinger_3,"""I'm not"
John_Mulaney_3,"- ""I was afraid that the Best Buy guy was going to be mad at me, so I bought an HDMI cable."""
John_Mulaney_3,"- ""Jesus Christ!"""
John_Mulaney_3,"- ""Do you want a Best Buy Rewards card?"""
John_Mulaney_3,"- ""No."""
John_Mulaney_3,Can you extract any other random sentences from the transcript?
John_Mulaney_3,"Sure, here are some other random sentences from the transcript:"
John_Mulaney_3,"- ""I was hoping he’d believe me, that it was secretly my great wish but that I’m in an abusive marriage with little Miss Jesus Christ over here so I can’t ask for the things I want"
Jim_Gaffigan_3,"""Alaska’s beautiful."""
Jim_Gaffigan_3,"""My kids were havin’ fun."""
Jim_Gaffigan_3,"""I was pretending like I enjoyed being outside."""
Jim_Gaffigan_3,"""I was so excited ’cause I watch nature shows, but I had never seen a bear in person so it felt like a celebrity sighting."""
Jim_Gaffigan_3,"""Oh my God, I’ve watched you on Animal Planet."""
Jim_Gaffigan_3,"""You’re so much taller in person. Can we do a selfie?”"
Jim_Gaffigan_3,"""But unlike a celebrity sighting, there was the risk of death."""
Jim_Gaffigan_3,"""The bear was far away, so I took out my phone and"
Joe_List_3,"""I don't know how I didn't see this earlier."""
Joe_List_3,"""My biggest fear, “is that when I go to the bathroom, they’ll be a man, “hiding behind the shower curtain waiting to get me.”"
Joe_List_3,"""I know when my anxiety began, I think it was ’cause of my Aunt Betty."""
Joe_List_3,"""My biggest fear now, also, is that when I go to the bathroom, they’ll be a man, “hiding behind the shower curtain waiting to get me.”"
Joe_List_3,"""That’s a weird mind body connection, I never understood"
Jimmy_Yang_3,"""I got to give every Uber driver five-star ratings just so I can be a good representative."""
Jimmy_Yang_3,"""Even day to day shit, even the bedroom I got to represent."""
Jimmy_Yang_3,"""I’m the real MVP. You get two fortune cookies tonight, miss."""
Jimmy_Yang_3,"""That’s a fucked up stereotype, right? That’s not even true. That’s a fucked up stereotype."""
Jimmy_Yang_3,Please help me extract 3 random sentences from the stand-up comedy transcript.
Jimmy_Yang_3,"Sure, here are 3 random sentences from the stand-up comedy transcript:"
Jimmy_Yang_3,1.
Louis_CK_3,"""That's a beautiful dog. Is she a rescue?"""
Louis_CK_3,"""No, she's very expensive. Please don't touch her."""
Louis_CK_3,"""I rescued a dog last year, and it bit everyone in my life, so I un-rescued it, and I bought a dog that works."""
Louis_CK_3,"""There's a gift shop. People go there on purpose. They buy tickets."""
Louis_CK_3,"""That's weird. If you could have told those people back then, “People are going to buy tickets to come here. Wrap your head around that. Jew.”"""
Nate_Bargatze_3,"""Guys, can we not drink alcohol in the church?"""
Nate_Bargatze_3,"""Oh, I didn't know this was the nice part of town. All right."""
Nate_Bargatze_3,"""This horse was in the Kentucky Derby."""
Nate_Bargatze_3,"""The first one that they did? Is that Secretariat's father? How old is this horse, man? You know they lay down, right?"""
Nate_Bargatze_3,"""We danced just to a radio station on a boombox."""
Nate_Bargatze_3,Please help me extract the following random sentences from the stand-up comedy transcript:
Nate_Bargatze_3,"- Guys, can we not drink alcohol in the church?"
Nate_Bargatze_TK_3,“I’m 41. My daughter is eight.”
Nate_Bargatze_TK_3,“I learned when to use “a” or “an” in a sentence.”
Nate_Bargatze_TK_3,“I’ve never known where a comma’s supposed to go.”
Nate_Bargatze_TK_3,“I remember nothing from school.”
Nate_Bargatze_TK_3,“I almost didn’t graduate high school.”
Nate_Bargatze_TK_3,"“I got… We took ACTs, and I got a 17 on it.”"
Nate_Bargatze_TK_3,"“If you don’t know ACTs, 18 is like, ‘That’s not good, man, but you made it.’”"
Russell_Peters_3,"""I'm not a magician, but I can fix your computer."""
Russell_Peters_3,"""I'm not a magician"
Sam_Morill_3,"""Trump is Hitler."""
Sam_Morill_3,"""We don't know how hilarious Hitler would have been ""on social media."""
Sam_Morill_3,"""Hitler might have had a strong Twitter presence."""
Sam_Morill_3,"""Trapped in bunker, sad."""
Sam_Morill_3,"""Adolf's trending."""
Sam_Morill_3,"""Fun fact about Hitler, didn't pay income tax, was very bad at managing his money, and I thought, man, it's too bad there wasn't a group of people that could have helped, you know?"""
Sam_Morill_3,"""Jews."""
Sam_Morill_3,"Please note that the context of these quotes is not provided in the context,"
Trevor_Noah_3,"- ""I have never seen anything like it."""
Trevor_Noah_3,"- ""It's for the intersection. It adds atmosphere."""
Trevor_Noah_3,"- ""We've got the light. Let's go."""
Trevor_Noah_3,"- ""I'm sorry, I didn't know."""
Trevor_Noah_3,"- ""I would have stopped, but I've never done this before."""
Trevor_Noah_3,"- ""After a few blocks with him, I started believing."""
Trevor_Noah_3,"- ""After eight blocks, it was the only way I knew how to live."""
Trevor_Noah_3,These quotes provide a glimpse into the speaker's unique perspective on traffic lights in
Tom_Segura_3,"""Last name?"""
Tom_Segura_3,"""Are you Japanese?"""
Tom_Segura_3,"""We don't get a lot of Japanese people here. That's pretty cool."""
Tom_Segura_3,"""Hey, man. I'm not Japanese."""
Tom_Segura_3,"""What are you?"""
Tom_Segura_3,"Can I just say, it's never important to ask that question?"
Tom_Segura_3,**Answer:**
Tom_Segura_3,"Sure, here are some random sentences from the stand-up comedy transcript:"
Tom_Segura_3,"- Hotels, you know, the people at the desk, they go, “Last name?” And this just happened to me. “Last name?” And I go,"
