comedian,sentence
Trevor_Noah_2,"He would tell the joke, and it would just sound too epic for people to laugh. Everything he did, he’d just be like, 'Ah, knock, knock.' People would be like, 'Let him in. Let him in!"
Trevor_Noah_2,"‘No. No, no. You must say, ‘Who’s there?' ‘He is so right. We’ve always got to ask, ‘Who’s there?’ Who’s here? Who are we? Oh, my God!’"
Joe_List,"I was hoping it was three doctors saving money, by sharing a small office. He’s like, 'I’m Bill, this is Susan, and Ted. Ear, nose, throat. Who do ya need?' And they all kinda."
Joe_List,"I thought it was called tinnitus, but then I watched a YouTube video, and the doctor in the video, he kept saying 'tin-uh-dus.' But then I went to the comments section, and the first comment said, 'This guy’s a fake ass fucking retard doctor. It’s pronounced t-ah-n-i-tus.' All caps."
Joe_List,"This gentleman is a doctor, he seems very smart. This fella seems, less smart, but, extremely adamant about the pronunciation of this word."
Joe_List,"Tomato, to-mah-to. However you say it. If you have it, don’t go to the doctor, they don’t do shit."
Joe_List,"""I was like 'Doc, I have uh, tinnitus, or tin-uh-dus. Whatever you guys are calling it. My ears are ringing.' And then he said, 'Okay, I’m gonna test your hearing.' And I was like, 'Oh no, that’s okay. My hearing is great. I hear everything, plus ringing, so.'"
Joe_List,"I kind of have superpower hearing, if you think about it. I’m hearing shit that’s not even in the room.'"
Anthony_Jeselnik,"So poor I remember, just so I could go to my senior prom, I had to sell my U.S. passport on the street. Sold my passport on the street for 300 bucks to get to go to my prom"
Anthony_Jeselnik,"Of course this was before 9/11 so… my bad, everybody."
Anthony_Jeselnik,"Weird joke to clap for, but sure."
Anthony_Jeselnik,My mom actually should’ve been on one of the planes that crashed on 9/11. I think.
Anthony_Jeselnik,My mom could be very racist. Very racist. And I do not tolerate racism. That’s ignorance and I hate that
Anthony_Jeselnik,"Once in a while, I’d bring a black friend over. And when I did that, my mom would act weird. She’d pull me aside and say, ‘Anthony, who’s your new friend? Is he a drug dealer?’ And I would say, ‘Shut up, Mom, that’s racist. Put your money away.’"
Anthony_Jeselnik,"Most of them are in jail, to be honest. And we never talk, write letters or any of that shit. ‘Cause they’re all in jail for the exact same thing. My testimony."
Sam_Morril_2,"It’s weird that they can do anti-smoking ads, but you can’t do pro-cigarette commercials. Isn’t that weird? They don’t give ’em a rebuttal."
Sam_Morril_2,"I thought of a good pro-cigarette commercial... A hot girl walks up to a guy in the bar and asks to bum a cigarette, and he goes, oh, I don’t smoke. So then she goes outside and bums them from another guy, and they go home together and they fuck and that’s the whole commercial."
Sam_Morril_2,"There at the end, it just says, ‘Wouldn’t kill you to carry a pack.’ Marlboro: Just in Case."
Sam_Morril_2,"My friend just had one [an abortion], and her boyfriend didn’t contribute to the cost, which I thought was not cool, you know? That is how low the bar is. I’m like, guy should pay a little bit for the abortion, and women are like, he’s a hero."
Sam_Morril_2,"No, even the most pro-life person I talk to was like, wow, chivalry is dead. That was the baby’s name, Chivalry."
Sam_Morril_2,"I thought it was the baby’s ghost, but, you know. I’m just saying there are still gentlemen."
Sam_Morril_2,"If I knock you up and you need an abortion, it’s on the house. I’ll throw my Delta SkyMiles card right on the counter."
Sam_Morril_2,"With all the rewards and benefits that Delta has to offer, I’d be a fool to do otherwise. I’m two to three abortions away from Diamond Medallion status."
Sam_Morril_2,"I think you should get extra SkyMiles points with an abortion, because that’s one less crying baby onboard, you know?"
Sam_Morril_2,They dock me Biscoff cookies. Love those cookies.
Sam_Morril_2,"He told me there was gonna be an anti-abortion parade, which I think he meant to say march, you know? I don’t think there’s gonna be a parade, but if there is, I’ll be there. I want to see what the floats look like. That one looks unfinished."
Anthony_Jeselnik_2,I’ve never talked to a group of people without getting paid a lot of money. How should I handle this?
Anthony_Jeselnik_2,Just go up there and tell a story. Find one moment about you and your grandma you can share with everybody. And don’t tell a joke. Try not to.
Anthony_Jeselnik_2,"And I know my grandma loved it too, because it combined her two favorite things: spending time with her grandchildren, and using the ‘N’ word."
Anthony_Jeselnik_2,I promise you… until you’ve heard your grandfather gasp at his own wife’s funeral… you are not a real comedian.
Anthony_Jeselnik_2,I am a real comedian. I am a pure comedian. I think I’m one of the best comedians of all time.
Anthony_Jeselnik_3,My mom and dad once made me smoke an entire pack of cigarettes. An entire pack of cigarettes in one sitting. Just to teach me an important lesson about brand loyalty.
Anthony_Jeselnik_3,"The first time I ever got a bad report card in school, I brought it home, I gave it to my dad, and my dad beat me. Beat the hell out of me."
Anthony_Jeselnik_3,My dad was a hard-ass. One of those guys who believed that men just learn by doing things. You know? You don’t take classes. You don’t read the instructions. You just do it and figure it out.
Anthony_Jeselnik_3,"When I was a kid, I never got to take swimming lessons. No, my dad would pick me up and throw me in the water to teach himself CPR."
Ali_Wong_2,I need to have children to keep me company when I get older. It’s lonely.
Ali_Wong_2,"My mom is 80, going through a full-blown mid-life crisis. ‘Cause she knows that she’s got a century more to go."
Ali_Wong_2,"And she is so lonely. All of her white friends, dead. Her Mexican friends, dead. Black friends, dead. I’m just kidding. She doesn’t have any black friends."
Ali_Wong_2,"Life is not Rush Hour, the movie, OK?"
Ali_Wong_2,"I need children to be there for me when I’m older, when I get as old as her. And when I say be there for me, I mean pay for me when my husband isn’t around to support me anymore."
Ali_Wong_2,"I’m not trying to be one of those old Chinese ladies who recycles for a living. That’s not my destiny, OK?"
Ali_Wong_2,"Old Chinese ladies, they don’t give a fuck. They got no shame. They’re like, ‘I’m just gonna recycle… go bald… go to the park, do this shit.’"
Ali_Wong_2,They do that ’cause it’s a free activity. For them.
Ali_Wong_2,"They do it in their big-ass V. Stiviano visor, their Darth Vader-Tomb Raider-Boba Fett helmet."
Ali_Wong_2,"They wear that to protect themselves from their arch-nemesis, the sun. They’re in a contest to see who’s gonna burn out first."
Ali_Wong_2,Old Asian ladies and the sun are like the Tupac and Biggie of longevity.
Ali_Wong_3,"My husband is Asian. Which a lot of people are shocked by, because, usually, Asian-American women who, like, you know, wear these kinda glasses and have a lot of opinions, they like to date white dudes."
Ali_Wong_3,You go to any hipster neighborhood in a major city in America and that shit is turning into a Yoko Ono factory.
Ali_Wong_3,"I get it, you know, because being with a white dude you feel very… You feel very picturesque when you’re with a white dude, you know. You feel like you’re in a Wes Anderson movie or something."
Ali_Wong_3,"White dudes, they teach you about a lot of cool stuff like voting and recycling, and disturbing documentaries."
Ali_Wong_3,"Nothing makes me feel more powerful than when a white dude eats my pussy. Oh, my God. I just feel like I’m absorbing all of that privilege and all of that entitlement… …you know, just right there, through the money hole"
Ali_Wong_3,"And then also, he’s so vulnerable down there. I’m, like, 'I could just crush your head at any moment, white man! I could just kill you right now! Crush those brains! Colonize the colonizer!'"
Chelsea_Peretti_2,"If you really want to piss off a really hot girl, like a model-hot girl, go onto her social media, find a photo where she looks smoking hot, and you’re just a regular girl. Go onto her comments and just be like, ‘People say I look just like you.’ She’ll be like, ‘No!’"
Chelsea_Peretti_2,"Do you know that women Botox their armpits? This is an actual thing. It’s not to make them look youthful, you know. ‘Hi, everyone, same old me.’"
Chelsea_Peretti_2,"I met a girl who did it, and she was like, ‘It worked. I did stop sweating out of my armpits, but I started sweating out of my butthole.’"
Chelsea_Peretti_2,Then I’m imagining the guy that sees her out somewhere and is just like… ‘She is so fucking hot. Her armpits are bone-fucking-dry… just like I always dreamed of.’
Chelsea_Peretti_2,"Then he’s like, ‘Whoa, whoa, whoa!’ That’s him slipping on her butt sweat. ‘Whoa, whoa, whoa!’"
Chelsea_Peretti_2,This is a whole new kind of juicy booty.
Chelsea_Peretti_3,My dick hurts.
Chelsea_Peretti_3,"""‘Cause I wanted it to be cross-platform, you know? I didn’t know if they were linked."""
Chelsea_Peretti_3,"""Dude, what’s up with your dick? We’re worried about you."""
Chelsea_Peretti_3,"""E equals… I’m not sure yet."""
Chelsea_Peretti_3,"""What’s up, Jew-fro?! You Jew-ass bitch! Jew, Jew, Jew, bitch, Jew, bitch, Jew."""
Chelsea_Peretti_3,"""Oh, I’m not gonna do science anymore. It’s too hurtful."""
Chelsea_Peretti_3,"""Maybe get a job at Kiehl’s."""
Chelsea_Peretti_3,"""Did he use beakers? I don’t know. Like, what did he do? He invented wing sauce?"""
Donald_Glover,"""Tears streaming down his face, but he wasn’t crying. He wasn’t crying. Just tears, he was giving me this mean mug."""
Donald_Glover,"""The sweetest thing he was allowed was mints. He was just allowed to have mints. So he would steal mints by the handful."""
Donald_Glover,"""His breath was so fresh… the vapors from his own mouth made his eyes water."""
Donald_Glover,"""He’d be like, 'Hello!' And then like… Just, they would just bleed… It was crazy."""
Donald_Glover,"""All the babysitters in New York for some reason are Trinidadian. They’re all Trinidadian babysitters."""
Donald_Glover,"""We’d trade jerk-chicken recipes and stuff."""
Donald_Glover,"""He wanted to get to his slide, so he just pushed over this little girl."""
Donald_Glover,"""Don’t you talk to me like that, I am a grown-up, you will respect me."""
Donald_Glover,"""Suck my d!ck!"""
Donald_Glover,"""Someone betta get this little niglet away from me."""
Donald_Glover_2,"“Yeah, well, if anybody ever tries to rape me, I’m just gonna shit on ’em.”"
Donald_Glover_2,"“Two things, lady. Number one, he’s a rapist. So his tolerance for gross stuff is probably pretty high. It’s probably pretty high.”"
Donald_Glover_2,"“Number two… you can shit on command? Like, you can just… You can just poop whenever you want to? Just be like… Hyah! He’s like, ‘Oh God, no!’”"
Donald_Glover_2,"“You’re a national treasure. Like, you can… You got more superpowers than Shaft if you can poop whenever you want.”"
Donald_Glover_2,"“Somebody can run down… down the stage right now and pull out a gun and be like, ‘Shit yourself! Poop yourself right now!’ I’d be like, ‘Blow my head off.’”"
Donald_Glover_2,"“Me and my butt are, like, always on the third date, I feel like. I feel like, me, I’m always like, come on, let’s… hurry up, let’s do this. And my butt’s always like, stop rushing me, when the time is right.”"
Donald_Glover_3,"""People always want to know who can say the N-word and who can’t say the N-word."""
Donald_Glover_3,"""I’ve got a lot of white friends. And they’re all just kind of like, 'Oh man, I wish I could say that stuff. It sounds so cool when you say it in rap songs. Like, I want to say that, it sounds cool.'"""
Donald_Glover_3,"""It still comes up in weird places, like… You know, like that niglet joke?"""
Donald_Glover_3,"""I told that joke in Alaska, and Alaska, for some reason, has a large deaf population."""
Donald_Glover_3,"""She comes up to me and she goes, 'I’m sorry, but are there any terms or phrases in your act that don’t exist in sign language that I have to make up on the spot?' And I was like… 'Yeah. Niglet?'"""
Donald_Glover_3,"""Deaf people have been saying 'niglet' for years!"""
Donald_Glover_3,"""A n*gga that is tiny, that’s what that means!"""
Donald_Glover_3,"""Why is this 'n*gga'? Why is this… This is… I feel like it should be…"""
Donald_Glover_3,"""Way, way before this. I’ve done this walking down the street. Like, when my nose itches, I’ve done that and I feel like deaf people were looking at me like, 'That motherfucker’s racist.'"""
Hasan_Minhaj_2,"""Alright, you guys are all killing it academically but I want you to know there is more to life than just getting into UC Berkeley."""
Hasan_Minhaj_2,"One kid was like, “I know, getting into Stanford.”"
Hasan_Minhaj_2,"“No, you have to live a life worth talking about, which is why I’m making it mandatory for everyone in this class to go to prom.”"
Hasan_Minhaj_2,"""All 30 of us? We’re all going to prom? AP Calc? Us? Me, Jehovah’s Witness girl, Korean exchange students, going to the prom? Thirty for 30? All of us?”"
Hasan_Minhaj_2,"“Hanson, this is not funny.”"
Hasan_Minhaj_2,"""It’s March Madness for nerds."""
Hasan_Minhaj_2,"“Whatever, it’s not going to happen. He can’t do this."""
Hasan_Minhaj_3,“You’re going to die. Laugh. Why aren’t you laughing? You’re always stressed and always tired.”
Hasan_Minhaj_3,"“You could wake up any immigrant father from a 12-hour nap, and they’d say… [angry yawn] ‘Why do I have to pay taxes?’”"
Hasan_Minhaj_3,"“I’d look at him and be like, ‘Oh, man. Dad hates yogurt.’ ‘He hates milk.’”"
Hasan_Minhaj_3,"“I’m picking up soda and I’m like, ‘Ah!’ ‘Don’t do that.’ ‘I’m going to live forever!’ Then I would trip on my Velcro shoes and I would drop the soda and it would explode.”"
Hasan_Minhaj_3,“And then my dad would do what most br0wn parents do. He would check to see if the coast is clear… and he’d slap the shit out of me.”
Hasan_Minhaj_3,“Immigrants aren’t going to hit their children the way you do. Americans hit on the arm and bruise the body. Immigrants slap your face and bruise your soul. It’s Guantanamo of the mind.”
Hasan_Minhaj_3,“I listen to NPR. Ira Glass says children are our future.”
Iliza_Shlesinger,"""Granted, I’m not married yet, so, technically, I’ve only had beginnings of relationships."""
Iliza_Shlesinger,"""You’re both on your best behavior, it’s still electric, you’re not totally sure about the history of mental illness in each family."""
Iliza_Shlesinger,"""The most nerve-wracking part of a new relationship when you’re younger, is the first time a boy comes over to your apartment. ‘Cause it’s ostensibly like your girlfriend audition time."""
Iliza_Shlesinger,"""In your 30s, homeboy knocks on the door, you open it, you’re in combat boots, nothing else, and a garbage can on fire, you’re, like, 'Welcome to Fuckdome, Scott.'"""
Iliza_Shlesinger,"""Should I buy a rug or eat dinner? I don’t know. It’s so hard."""
Iliza_Shlesinger_2,"""You don’t want to wear your daytime clothes, ’cause… ’cause it’s nighttime."""
Iliza_Shlesinger_2,"""You don’t want to wear nipple tassels."""
Iliza_Shlesinger_2,"""You show up in that, he’ll be, like, 'Oh, my god!' The blood’s gonna go from here to his dick, he’s gonna impale himself, he’s gonna sue you, and you ain’t got no money."""
Iliza_Shlesinger_2,"""Maybe she wants me. I don’t know. Oh, my god."""
Iliza_Shlesinger_2,"""It’s frustrating. You know, girls, it’d be like if you have the worst day, you came home to your boyfriend, like… 'I had the worst day. I got fired, and… I cried in front of everyone and… I ate that French fry from my car. It was just such a hard day.'"""
Iliza_Shlesinger_2,"""Your boyfriend’s like, 'Aw, babe. You want to talk about it?' You’re, like, 'Yeah.' He’s, like, 'Just kidding. Psych.'"""
Iliza_Shlesinger_3,"""We’re judging your hair, your shoes, we scan you, like Predator."""
Iliza_Shlesinger_3,"""We’re judging your hair, your shoes, we scan you, like Predator."""
Iliza_Shlesinger_3,"""Is he balding? Is that a goatee? Is his shirt unbuttoned too low for his ethnicity?"""
Iliza_Shlesinger_3,"""Is he wearing embroidered jeans? If so, is he a European male or just someone from Arizona?"""
Iliza_Shlesinger_3,"""We aren’t looking to see if you’re the hottest guy ever. Nay. We are merely assessing if you’re 50% attractive enough that we want to put the effort into putting ourselves in your orbit."""
Iliza_Shlesinger_3,"""So that, in an hour, after a drink or two, you, gentlemen, have the luxury of turning around and being, like, 'Oh, excuse me, I couldn’t help but notice.'"""
Iliza_Shlesinger_3,"""Then we turn around, like… Really? That’s it. Just set it up for you to knock it down."""
Jim_Gaffigan,"""I don’t know what happened. All I did was eat abusively for 40 years. And suddenly I’m fat? That doesn’t seem fair."""
Jim_Gaffigan,"""I am now at the size, when I go in clothing stores sales people look at me like, 'We got nothing for you. And you can’t use our bathroom.'"""
Jim_Gaffigan,"""When I go out to eat, if I order a salad, the waiter’s always like, 'Aw. Look at you try.' I’m always afraid he’s gonna gather the whole staff, 'The fat pig is trying, the fat pig is trying, I…'"""
Jim_Gaffigan,"""But now after shows people are like, 'Good show.' 'You nailed it.'"""
Jim_Gaffigan,"""Well, you must know your way around the kitchen. I know where the food is."""
Jim_Gaffigan,"""Well, you must love to cook. Look, I like to sleep. It doesn’t mean I wanna build a bed."""
Jim_Gaffigan,"""The truth is, I don’t like to do anything. Like when I order delivery, I’m kind of annoyed they don’t know what I want already. What, do I have to do everything?"""
Jim_Gaffigan_2,"""Recently, I was invited to a surprise birthday party. It was a surprise birthday party for a dog. That’s right, I have friends that are mentally ill."""
Jim_Gaffigan_2,"""To be fair, the dog was surprised. Didn’t suspect a thing. Dog didn’t know it was his birthday. The dog didn’t know it had a birthday."""
Jim_Gaffigan_2,"""It was the dog’s third birthday, which in dog years doesn’t matter. Someone made that up and we just went along with it."""
Jim_Gaffigan_2,"""Oh, one year equals seven for doggies? Okay. When I see a dog, I’ll do math."""
Jim_Gaffigan_2,"""There’s not a dog sitting in a bar right now going, 'I’m not three, I’m 21! I can legally drink!'"""
Jim_Gaffigan_2,"""You’ve left your home, forgotten something, walked back in only to be greeted by your dog like you’ve just returned from war. 'You’re back! It’s a miracle! You’re back after I don’t know how long ’cause I’m a dog.'"""
Jim_Gaffigan_3,"""Way bigger than a gummy bear."""
Jim_Gaffigan_3,"""Oh my God, I’ve watched you on Animal Planet. You’re so much taller in person. Can we do a selfie?"""
Jim_Gaffigan_3,"""Like, you never hear, we’re in a restaurant, Tom Hanks walked in and then he came over and murdered my family."""
Jim_Gaffigan_3,"""That guy looks like Phillip Seymour Hoffman."""
Jim_Gaffigan_3,"""Do you have anything stronger? Like a bear gun? ‘Cause I don’t think this bear’s approaching to get his hair done."""
Joe_List_2,"**""Also it’s a little unnerving to be boarding a flight. And hear, ‘You’re gonna die"
Joe_List_2,"""I’m walking to the terminal. I just hear like. Du du du du du du du, aah! I’m like hey, can we cool it down a little bit? It’s 7:30 AM. I’m eating a muffin, looking for an outlet."""
Joe_List_2,"""I was walking through the terminal. They were playing ‘Welcome To The Jungle’ by Guns N’ Roses at the airport. That’s a weird airport song."""
Joe_List_2,"""You ever do that when someone was like, ‘I had a wild night last night.’ and then you’re like, ‘Neat.’ And then you just walked away."""
Joe_List_2,"""People who yawn out loud, they want attention. That’s why they’re doing it. They want you to be like, ‘Oh, my God, are you tired?’ And they’re like, I am, here’s my entire life story."""
Joe_List_2,"""It’s like, if you were hungry on a plane, you were like, I’m hungry. Well you’re all right? Yeah, yeah I’m hungry. I like to let people know when I’m hungry."""
Joe_List_2,"""First of all, you don’t need to make a noise when you yawn. That’s a decision, he’s deciding to do that."""
Joe_List_2,"""I hated the guy behind me. He kept yawning out loud, the whole flight. Am I a psycho or is that annoying? The whole flight he’s like. [yawns] For like five hours. [yawns] I wanted him to die, I swear to God."""
Joe_List_2,"""You can be in the second to last row. This one guy behind, you’re like what a fucking idiot back there. Embarrassing, loser."""
Joe_List_3,"""Whatever you’re dealing with, it’s because of your family. Look no further, than your own family."""
Joe_List_3,"""At first I was skeptical. I was like, ‘I don’t know.’ And then I spent 11 seconds with my family, and I was like, ‘He nailed it. These are the worst people I’ve ever met in my life.’"""
Joe_List_3,"""She said, ‘My biggest fear is that when I go to the bathroom, there’ll be a man hiding behind the shower curtain waiting to get me.’ And I was like, ‘Well, that’s my biggest fear now, also.’"""
Joe_List_3,"""Previously my biggest fear had been wetting my pants but, that’s now the solution, to avoiding my new biggest fear."""
Joe_List_3,"""My parents are like, ‘What do you want for your ninth birthday?’ I’m like, ‘How ’bout a urinal, in my bedroom, and maybe a firearm, and a new babysitter. The big three.’"""
Joe_List_3,"""Your brain is like, ‘I’m terrified.’ And then your bladder’s like, ‘We’ll, go ahead and piss then.’ And then your brain’s like ‘That didn’t help at all.’"""
Joe_List_3,"""Fortunately, my Aunt Betty was never attacked by a man, behind the shower curtain. Which is good. I mean it could still happen, she’s still alive."""
Joe_List_3,"""She’s always lived with her parents, she’s never moved out, she’s never been married. She had the wrong worst fear."""
John_Mulaney_2,"""Stranger Danger. Yeah, the hottest ticket in town. The Bruno Mars of assemblies."""
John_Mulaney_2,"""You are gathered together as a school and you are told never to talk to an adult that you don’t know and you are told this by an adult that you don’t know."""
John_Mulaney_2,"""His name was Detective JJ Bittenbinder. Go ahead and laugh. His name is ridiculous."""
John_Mulaney_2,"""Try being seven years old and you’re sitting five feet away from him. He’s still got blood on his shoes."""
John_Mulaney_2,"""And he’s looking at you in the eye to tell you for the first time in your very young life that some adults find you incredibly attractive. And they may just have to kill you over it."""
John_Mulaney_2,"""Detective JJ Bittenbinder wore three-piece suits. He also wore a pocket watch. Two years in a row, he wore a cowboy hat. He also had a huge handlebar mustache."""
John_Mulaney_2,"""He did not look like his job description. He looked like he should be the conductor on a locomotive powered by confetti."""
John_Mulaney_2,"""He was a man most acquainted with misery. He could look at a child and guess the price of their coffin."""
John_Mulaney_3,"""We didn’t end up getting the TV. I was afraid that the Best Buy guy was going to be mad at me, so I bought an HDMI cable."""
John_Mulaney_3,"""Do you have a Best Buy Rewards card?” And I said, “No, I wish!”"
John_Mulaney_3,"""And then my wife said, 'Jesus Christ!' And fully walked away from me. Walked all the way to the laser printers and just stood there, Blair Witch style."""
John_Mulaney_3,"""And the guy goes, 'Do you want a Best Buy Rewards card?' And I said, 'No.' Even though I had just said it was my greatest wish in life."""
John_Mulaney_3,"""I’m in an abusive marriage with little Miss Jesus Christ over here so I can’t ask for the things I want in public but at home, at night, we argue about it."""
John_Mulaney_3,"""'You’ll see! One day I’m going to leave you and I’m going to get that Best Buy Rewards card.' She’s like, 'Jesus Christ, you’re never going to get that Best Buy Rewards card!'"""
Jimmy_Yang_2,"""Old Asian people, they don’t watch TV. They judge the TV."""
Jimmy_Yang_2,"""I’m just sitting next to my dad on the couch, and he’s wearing his, like, old Asian man costume, which is just a wife beater and tighty-whiteys."""
Jimmy_Yang_2,"""Now whenever he sneezes, it’s never just a sneeze. It’s like a whole tsunami of sound waves that comes after. It’s just like, achoo! Oh! Ay, shit. Oh!"""
Jimmy_Yang_2,"""I’m like, what the fuck, Dad, just have an orgasm? What was that?"""
Jimmy_Yang_2,"""And he doesn’t understand what I’m saying half the time. He’s like, oh, there’s an orgasm. OK, the orga– orgasm."""
Jimmy_Yang_3,"""Now I got to tip 20% everywhere. I got to give every Uber driver five-star ratings just so I can be a good representative."""
Jimmy_Yang_3,"""Even day-to-day shit, even the bedroom I got to represent."""
Jimmy_Yang_3,"""After I hooked up with this one girl, this is what she said to me. She was like, Jimmy, I don’t know how to tell you this, but you’re the first Asian guy I’ve ever been with. I’m like, OK. What do you want, a fortune cookie?"""
Jimmy_Yang_3,"""She acted like she just unlocked a new character on Street Fighter or some shit."""
Jimmy_Yang_3,"""This one girl said this shit that was so disrespectful. This is what she said to me after we hooked up. She was like, Jimmy, um, I’m just glad the stereotype’s not true. You don’t have a small penis."""
